"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
277,"2019-08-01 22:03:48.4600","2019-08-01 22:08:26.2580",3714,"Division Av & Hooper St",40.70684203101325,-73.9544353965357,3063,"Nostrand Ave & Myrtle Ave",40.69527008,-73.95238108,26866,"Subscriber",1996,1
225,"2019-08-01 22:03:49.9700","2019-08-01 22:07:35.5020",362,"Broadway & W 37 St",40.75172632,-73.98753523,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,38486,"Subscriber",1990,1
591,"2019-08-01 22:03:50.1230","2019-08-01 22:13:41.6350",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,18386,"Customer",1999,2
346,"2019-08-01 22:03:50.2240","2019-08-01 22:09:36.9570",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,490,"8 Ave & W 33 St",40.751551,-73.993934,27425,"Subscriber",1979,1
2577,"2019-08-01 22:03:52.9250","2019-08-01 22:46:50.0620",3770,"Central Ave & Flushing Ave",40.702831,-73.9333,3673,"Dean St & Franklin Ave",40.67759206937376,-73.955637216568,34411,"Subscriber",1982,2
356,"2019-08-01 22:03:52.9810","2019-08-01 22:09:49.7610",3382,"Carroll St & Smith St",40.680611,-73.99475825,3335,"Union St & 4 Ave",40.6772744,-73.98282002,25328,"Subscriber",1981,2
588,"2019-08-01 22:03:53.4510","2019-08-01 22:13:42.4130",346,"Bank St & Hudson St",40.73652889,-74.00618026,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,27515,"Subscriber",1993,1
494,"2019-08-01 22:03:53.5060","2019-08-01 22:12:08.4590",247,"Perry St & Bleecker St",40.73535398,-74.00483091,383,"Greenwich Ave & Charles St",40.735238,-74.000271,32355,"Subscriber",1992,2
706,"2019-08-01 22:03:54.3510","2019-08-01 22:15:41.2370",3362,"Madison Ave & E 82 St",40.7781314,-73.96069399,3177,"W 84 St & Broadway",40.7867947,-73.977112,33968,"Customer",2001,1
927,"2019-08-01 22:03:54.4170","2019-08-01 22:19:21.8730",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,355,"Bayard St & Baxter St",40.71602118,-73.99974372,39487,"Subscriber",1998,2
217,"2019-08-01 22:03:54.5180","2019-08-01 22:07:31.8710",3637,"Fulton St & Waverly Ave",40.683238654603414,-73.96599590778351,258,"DeKalb Ave & Vanderbilt Ave",40.68940747,-73.96885458,15275,"Subscriber",1977,1
388,"2019-08-01 22:03:55.0990","2019-08-01 22:10:23.5200",3578,"Park Pl & Franklin Ave",40.6741806,-73.9564947,3581,"Underhill Ave & Lincoln Pl",40.6740123,-73.9671457,33043,"Subscriber",1990,1
942,"2019-08-01 22:03:56.1900","2019-08-01 22:19:38.8100",3373,"3 St & 3 Ave",40.6750705,-73.98775226,399,"Lafayette Ave & St James Pl",40.68851534,-73.9647628,16258,"Subscriber",1996,2
116,"2019-08-01 22:03:56.8200","2019-08-01 22:05:53.3270",471,"Grand St & Havemeyer St",40.71286844,-73.95698119,3087,"Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,34313,"Subscriber",1979,1
566,"2019-08-01 22:03:56.9980","2019-08-01 22:13:23.1190",472,"E 32 St & Park Ave",40.7457121,-73.98194829,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,38260,"Subscriber",1985,1
356,"2019-08-01 22:03:57.3350","2019-08-01 22:09:54.0660",3712,"W 35 St & Dyer Ave",40.754691750226016,-73.99740189313889,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,38857,"Subscriber",1978,2
593,"2019-08-01 22:03:57.8840","2019-08-01 22:13:50.8940",275,"Washington Ave & Greene Ave",40.68650065,-73.96563307,3574,"Prospect Pl & Underhill Ave",40.6769694,-73.96579,38152,"Subscriber",1963,2
3587,"2019-08-01 22:04:00.9250","2019-08-01 23:03:48.5180",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,468,"Broadway & W 56 St",40.7652654,-73.98192338,15514,"Customer",1969,0
227,"2019-08-01 22:04:01.6350","2019-08-01 22:07:49.3540",388,"W 26 St & 10 Ave",40.749717753,-74.002950346,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,18175,"Subscriber",1986,1
651,"2019-08-01 22:04:02.5320","2019-08-01 22:14:54.5020",3300,"Prospect Park West & 8 St",40.66514681533792,-73.97637605667114,3335,"Union St & 4 Ave",40.6772744,-73.98282002,20225,"Subscriber",1970,1
423,"2019-08-01 22:04:02.9620","2019-08-01 22:11:06.4910",401,"Allen St & Rivington St",40.72019576,-73.98997825,349,"Rivington St & Ridge St",40.71850211,-73.98329859,39099,"Subscriber",1990,1
697,"2019-08-01 22:04:03.2800","2019-08-01 22:15:40.6500",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,39934,"Subscriber",1992,1
348,"2019-08-01 22:04:03.3410","2019-08-01 22:09:51.6440",531,"Forsyth St & Broome St",40.71893904,-73.99266288,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,39326,"Subscriber",1994,1
202,"2019-08-01 22:04:04.8820","2019-08-01 22:07:27.5780",355,"Bayard St & Baxter St",40.71602118,-73.99974372,387,"Centre St & Chambers St",40.71273266,-74.0046073,30654,"Subscriber",1981,1
621,"2019-08-01 22:04:05.3400","2019-08-01 22:14:27.1300",340,"Madison St & Clinton St",40.71269042,-73.98776323,3783,"Cliff St & Fulton St",40.70838,-74.00495,29028,"Subscriber",1943,2
1759,"2019-08-01 22:04:05.4360","2019-08-01 22:33:24.5860",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,38650,"Subscriber",1983,1
376,"2019-08-01 22:04:10.8820","2019-08-01 22:10:27.6320",302,"Avenue D & E 3 St",40.72082834,-73.97793172,432,"E 7 St & Avenue A",40.72621788,-73.98379855,32271,"Subscriber",1967,1
2562,"2019-08-01 22:04:11.0870","2019-08-01 22:46:53.8290",3770,"Central Ave & Flushing Ave",40.702831,-73.9333,3673,"Dean St & Franklin Ave",40.67759206937376,-73.955637216568,39789,"Subscriber",1980,1
512,"2019-08-01 22:04:11.6900","2019-08-01 22:12:44.4060",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,504,"1 Ave & E 16 St",40.73221853,-73.98165557,16247,"Subscriber",1986,1
273,"2019-08-01 22:04:13.8350","2019-08-01 22:08:46.8900",3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,504,"1 Ave & E 16 St",40.73221853,-73.98165557,26635,"Customer",1996,1
673,"2019-08-01 22:04:15.1750","2019-08-01 22:15:28.9040",379,"W 31 St & 7 Ave",40.749156,-73.9916,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,33121,"Subscriber",1995,1
156,"2019-08-01 22:04:15.4020","2019-08-01 22:06:51.6850",346,"Bank St & Hudson St",40.73652889,-74.00618026,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,27200,"Subscriber",1964,1
1390,"2019-08-01 22:04:15.8930","2019-08-01 22:27:26.5030",496,"E 16 St & 5 Ave",40.73726186,-73.99238967,3168,"Central Park West & W 85 St",40.78472675,-73.96961715,39097,"Subscriber",1991,1
1340,"2019-08-01 22:04:16.3300","2019-08-01 22:26:36.5030",128,"MacDougal St & Prince St",40.72710258,-74.00297088,128,"MacDougal St & Prince St",40.72710258,-74.00297088,20931,"Customer",1969,0
2089,"2019-08-01 22:04:16.4480","2019-08-01 22:39:05.5090",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,3576,"Park Pl & Vanderbilt Ave",40.6767,-73.969024,39092,"Subscriber",1959,1
1017,"2019-08-01 22:04:16.7600","2019-08-01 22:21:14.4800",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,3737,"Stanton St & Norfolk St",40.720747,-73.986274,38514,"Customer",1982,1
793,"2019-08-01 22:04:17.0080","2019-08-01 22:17:30.5850",3726,"Center Blvd & 51 Ave",40.743366080270214,-73.95960688591003,3555,"28 St & 41 Ave",40.751047,-73.93797,38534,"Subscriber",1985,1
291,"2019-08-01 22:04:18.2990","2019-08-01 22:09:09.7650",479,"9 Ave & W 45 St",40.76019252,-73.9912551,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,32924,"Subscriber",1983,1
616,"2019-08-01 22:04:20.4900","2019-08-01 22:14:36.9640",518,"E 39 St & 2 Ave",40.74780373,-73.9734419,533,"Broadway & W 38 St",40.75299641,-73.98721619,25144,"Subscriber",1984,1
752,"2019-08-01 22:04:20.6610","2019-08-01 22:16:53.4230",127,"Barrow St & Hudson St",40.73172428,-74.00674436,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,17610,"Subscriber",1970,2
506,"2019-08-01 22:04:23.2280","2019-08-01 22:12:49.9310",426,"West St & Chambers St",40.71754834,-74.01322069,3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,39958,"Customer",1992,1
350,"2019-08-01 22:04:23.4890","2019-08-01 22:10:13.9390",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,33181,"Subscriber",1993,1
172,"2019-08-01 22:04:25.2240","2019-08-01 22:07:17.9470",116,"W 17 St & 8 Ave",40.74177603,-74.00149746,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,39720,"Subscriber",1983,1
90,"2019-08-01 22:04:26.2340","2019-08-01 22:05:56.3830",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,513,"W 56 St & 10 Ave",40.768254,-73.988639,19828,"Subscriber",1970,1
503,"2019-08-01 22:04:26.3360","2019-08-01 22:12:49.5940",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,144,"Nassau St & Navy St",40.69839895,-73.98068914,26936,"Customer",1993,2
157,"2019-08-01 22:04:26.4120","2019-08-01 22:07:04.2400",3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,3375,"3 Ave & E 72 St",40.7699426,-73.96060712,25959,"Subscriber",1996,1
727,"2019-08-01 22:04:26.4550","2019-08-01 22:16:33.9330",251,"Mott St & Prince St",40.72317958,-73.99480012,174,"E 25 St & 1 Ave",40.7381765,-73.97738662,34386,"Subscriber",1994,1
683,"2019-08-01 22:04:27.2130","2019-08-01 22:15:50.5140",127,"Barrow St & Hudson St",40.73172428,-74.00674436,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,26429,"Subscriber",1963,1
125,"2019-08-01 22:04:28.7610","2019-08-01 22:06:34.3660",3308,"Kane St & Clinton St",40.6861758,-73.99645295,3311,"Columbia St & Kane St",40.68763155,-74.0016256,20590,"Subscriber",1989,2
325,"2019-08-01 22:04:29.4990","2019-08-01 22:09:54.9360",3749,"Lexington Ave & E 36 St",40.747573958954796,-73.9788007736206,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,17825,"Subscriber",1993,2
334,"2019-08-01 22:04:30.6390","2019-08-01 22:10:05.2620",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,383,"Greenwich Ave & Charles St",40.735238,-74.000271,21486,"Subscriber",1986,1
1150,"2019-08-01 22:04:31.1810","2019-08-01 22:23:42.0030",285,"Broadway & E 14 St",40.73454567,-73.99074142,311,"Norfolk St & Broome St",40.7172274,-73.98802084,38752,"Subscriber",1978,0
411,"2019-08-01 22:04:33.0190","2019-08-01 22:11:24.8150",485,"W 37 St & 5 Ave",40.75038009,-73.98338988,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,26140,"Subscriber",1979,1
1060,"2019-08-01 22:04:33.1940","2019-08-01 22:22:13.8060",260,"Broad St & Bridge St",40.70365182,-74.01167797,3435,"Grand St & Elizabeth St",40.718822,-73.99596,27692,"Subscriber",1996,1
1258,"2019-08-01 22:04:35.6320","2019-08-01 22:25:33.6420",3320,"Central Park West & W 100 St",40.79406660818552,-73.96286845207214,3142,"1 Ave & E 62 St",40.7612274,-73.96094022,38702,"Subscriber",1979,1
441,"2019-08-01 22:04:37.5160","2019-08-01 22:11:59.4340",490,"8 Ave & W 33 St",40.751551,-73.993934,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,30094,"Subscriber",1992,1
666,"2019-08-01 22:04:38.0330","2019-08-01 22:15:44.2240",3112,"Milton St & Franklin St",40.72906,-73.95779,3100,"Nassau Ave & Newell St",40.724812564400175,-73.94752621650696,34849,"Subscriber",1990,1
649,"2019-08-01 22:04:39.2260","2019-08-01 22:15:28.5930",3243,"E 58 St & 1 Ave (NE Corner)",40.75892386377695,-73.96226227283478,3671,"E 81 St & 2 Ave",40.774779448957275,-73.95427465438843,32869,"Subscriber",1996,1
1832,"2019-08-01 22:04:39.7390","2019-08-01 22:35:12.6530",3356,"Amsterdam Ave & W 66 St",40.7746671,-73.98470567,317,"E 6 St & Avenue B",40.72453734,-73.98185424,33551,"Subscriber",1993,1
730,"2019-08-01 22:04:45.3270","2019-08-01 22:16:56.1070",251,"Mott St & Prince St",40.72317958,-73.99480012,174,"E 25 St & 1 Ave",40.7381765,-73.97738662,39556,"Subscriber",1992,1
379,"2019-08-01 22:04:45.3670","2019-08-01 22:11:04.9850",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,285,"Broadway & E 14 St",40.73454567,-73.99074142,29188,"Subscriber",1964,1
1437,"2019-08-01 22:04:46.4050","2019-08-01 22:28:43.8440",3562,"Classon Ave & St Marks Ave",40.6765198,-73.9596082,312,"Allen St & Stanton St",40.722055,-73.989111,25727,"Subscriber",1982,1
5193,"2019-08-01 22:04:48.1270","2019-08-01 23:31:21.7890",3243,"E 58 St & 1 Ave (NE Corner)",40.75892386377695,-73.96226227283478,3671,"E 81 St & 2 Ave",40.774779448957275,-73.95427465438843,32202,"Customer",1969,0
216,"2019-08-01 22:04:49.3760","2019-08-01 22:08:25.6700",447,"8 Ave & W 52 St",40.76370739,-73.9851615,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,35142,"Subscriber",1974,1
1226,"2019-08-01 22:04:50.3790","2019-08-01 22:25:16.5450",128,"MacDougal St & Prince St",40.72710258,-74.00297088,356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,18824,"Subscriber",1991,1
289,"2019-08-01 22:04:54.5330","2019-08-01 22:09:44.2560",223,"W 13 St & 7 Ave",40.73781509,-73.99994661,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,20166,"Subscriber",1990,1
545,"2019-08-01 22:04:55.6110","2019-08-01 22:14:00.9450",3178,"Riverside Dr & W 78 St",40.78414472,-73.98362492,3283,"W 89 St & Columbus Ave",40.7882213,-73.97041561,18690,"Subscriber",1985,1
585,"2019-08-01 22:04:55.6260","2019-08-01 22:14:41.2610",426,"West St & Chambers St",40.71754834,-74.01322069,224,"Spruce St & Nassau St",40.71146364,-74.00552427,29022,"Subscriber",1961,1
476,"2019-08-01 22:04:56.0930","2019-08-01 22:12:52.9640",83,"Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,245,"Myrtle Ave & St Edwards St",40.69327018,-73.97703874,31237,"Subscriber",1987,2
331,"2019-08-01 22:04:56.6690","2019-08-01 22:10:28.2420",3756,"White St & Moore St",40.704508,-73.9351,3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,32093,"Subscriber",1999,1
1160,"2019-08-01 22:04:58.9160","2019-08-01 22:24:19.5690",347,"Greenwich St & W Houston St",40.728846,-74.008591,514,"12 Ave & W 40 St",40.76087502,-74.00277668,16426,"Subscriber",1991,2
690,"2019-08-01 22:05:03.0030","2019-08-01 22:16:33.0380",3124,"46 Ave & 5 St",40.74731,-73.95451,3469,"India St & West St",40.73181401720966,-73.95995020866394,27616,"Subscriber",1989,2
332,"2019-08-01 22:05:03.1720","2019-08-01 22:10:35.2990",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,128,"MacDougal St & Prince St",40.72710258,-74.00297088,34214,"Subscriber",1985,2
1183,"2019-08-01 22:05:03.4360","2019-08-01 22:24:46.7940",223,"W 13 St & 7 Ave",40.73781509,-73.99994661,341,"Stanton St & Mangin St",40.71782143,-73.97628939,17418,"Customer",2000,1
636,"2019-08-01 22:05:03.6540","2019-08-01 22:15:40.1000",393,"E 5 St & Avenue C",40.72299208,-73.97995466,312,"Allen St & Stanton St",40.722055,-73.989111,14765,"Subscriber",1968,1
373,"2019-08-01 22:05:03.7130","2019-08-01 22:11:17.0730",3055,"Greene Ave & Nostrand Ave",40.6883337,-73.950916,3054,"Greene Ave & Throop Ave",40.6894932,-73.942061,30640,"Subscriber",1986,2
1623,"2019-08-01 22:05:03.8080","2019-08-01 22:32:07.7850",3697,"W 64 St & Thelonious Monk Circle",40.77515953434235,-73.98918695747852,363,"West Thames St",40.70834698,-74.01713445,38193,"Subscriber",1962,1
2221,"2019-08-01 22:05:04.8430","2019-08-01 22:42:06.1190",405,"Washington St & Gansevoort St",40.739323,-74.008119,531,"Forsyth St & Broome St",40.71893904,-73.99266288,18136,"Subscriber",1984,1
709,"2019-08-01 22:05:07.9960","2019-08-01 22:16:57.7140",391,"Clark St & Henry St",40.69760127,-73.99344559,354,"Emerson Pl & Myrtle Ave",40.69363137,-73.96223558,18185,"Subscriber",1986,1
122,"2019-08-01 22:05:10.1140","2019-08-01 22:07:12.6490",314,"Cadman Plaza West & Montague St",40.69383,-73.990539,3723,"Cadman Plaza E & Johnson St",40.695317277669034,-73.99015724658966,15098,"Subscriber",1967,2
117,"2019-08-01 22:05:10.7070","2019-08-01 22:07:08.3530",3306,"10 St & 7 Ave",40.6662078,-73.98199886,3297,"6 St & 7 Ave",40.6686627,-73.97988067,14922,"Subscriber",1962,2
641,"2019-08-01 22:05:11.0250","2019-08-01 22:15:53.0220",3112,"Milton St & Franklin St",40.72906,-73.95779,3100,"Nassau Ave & Newell St",40.724812564400175,-73.94752621650696,33795,"Customer",1992,2
226,"2019-08-01 22:05:14.6010","2019-08-01 22:09:01.4260",3360,"Amsterdam Ave & W 79 St",40.7829391,-73.9786517,3170,"W 84 St & Columbus Ave",40.78499979,-73.97283406,38993,"Subscriber",1954,1
1174,"2019-08-01 22:05:14.9240","2019-08-01 22:24:49.3810",518,"E 39 St & 2 Ave",40.74780373,-73.9734419,401,"Allen St & Rivington St",40.72019576,-73.98997825,25711,"Subscriber",1983,2
450,"2019-08-01 22:05:16.1730","2019-08-01 22:12:46.9380",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,39502,"Subscriber",1992,1
1443,"2019-08-01 22:05:17.9950","2019-08-01 22:29:21.4470",3080,"S 4 St & Rodney St",40.70934,-73.95608,3430,"Richardson St & N Henry St",40.71907891179564,-73.94223690032959,28382,"Customer",1969,0
106,"2019-08-01 22:05:21.8000","2019-08-01 22:07:07.9340",314,"Cadman Plaza West & Montague St",40.69383,-73.990539,3723,"Cadman Plaza E & Johnson St",40.695317277669034,-73.99015724658966,39558,"Subscriber",1968,1
139,"2019-08-01 22:05:24.1690","2019-08-01 22:07:43.5420",536,"1 Ave & E 30 St",40.74144387,-73.97536082,528,"2 Ave & E 31 St",40.74290902,-73.97706058,30510,"Subscriber",1959,2
193,"2019-08-01 22:05:24.5810","2019-08-01 22:08:38.0410",308,"St James Pl & Oliver St",40.71307916,-73.99851193,307,"Canal St & Rutgers St",40.71427487,-73.98990025,35328,"Subscriber",1989,1
584,"2019-08-01 22:05:24.6430","2019-08-01 22:15:09.2700",514,"12 Ave & W 40 St",40.76087502,-74.00277668,3699,"W 50 St & 9 Ave",40.763604677958625,-73.98917958140373,19556,"Subscriber",1974,1
871,"2019-08-01 22:05:26.1260","2019-08-01 22:19:57.7530",3080,"S 4 St & Rodney St",40.70934,-73.95608,3081,"Graham Ave & Grand St",40.711863,-73.944024,28606,"Subscriber",1955,1
826,"2019-08-01 22:05:27.2200","2019-08-01 22:19:14.1500",447,"8 Ave & W 52 St",40.76370739,-73.9851615,528,"2 Ave & E 31 St",40.74290902,-73.97706058,14598,"Customer",1996,1
470,"2019-08-01 22:05:28.2730","2019-08-01 22:13:19.0280",285,"Broadway & E 14 St",40.73454567,-73.99074142,317,"E 6 St & Avenue B",40.72453734,-73.98185424,38737,"Subscriber",1990,1
377,"2019-08-01 22:05:28.9410","2019-08-01 22:11:46.6050",490,"8 Ave & W 33 St",40.751551,-73.993934,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,26342,"Subscriber",1993,2
792,"2019-08-01 22:05:29.0510","2019-08-01 22:18:41.3350",388,"W 26 St & 10 Ave",40.749717753,-74.002950346,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,39277,"Subscriber",1982,1
923,"2019-08-01 22:05:30.1300","2019-08-01 22:20:53.2310",3356,"Amsterdam Ave & W 66 St",40.7746671,-73.98470567,3350,"W 100 St & Broadway",40.7973721,-73.97041192,25821,"Subscriber",1963,1
339,"2019-08-01 22:05:31.3950","2019-08-01 22:11:10.6240",3382,"Carroll St & Smith St",40.680611,-73.99475825,3398,"Smith St & 9 St",40.6746957,-73.99785768,38712,"Subscriber",1983,1
1253,"2019-08-01 22:05:33.3980","2019-08-01 22:26:27.0540",3708,"W 13 St & 5 Ave",40.735445,-73.99431,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,39418,"Subscriber",1983,1
1417,"2019-08-01 22:05:35.7270","2019-08-01 22:29:13.5840",297,"E 15 St & 3 Ave",40.734232,-73.986923,346,"Bank St & Hudson St",40.73652889,-74.00618026,25911,"Subscriber",1989,2
539,"2019-08-01 22:05:37.4300","2019-08-01 22:14:36.7260",3486,"Schermerhorn St & Bond St",40.688417427540834,-73.98451656103134,419,"Carlton Ave & Park Ave",40.69580705,-73.97355569,15084,"Customer",2002,2
1029,"2019-08-01 22:05:39.8620","2019-08-01 22:22:49.5930",3235,"E 41 St & Madison Ave",40.752165280621966,-73.97992193698882,3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,32820,"Subscriber",1989,1
275,"2019-08-01 22:05:42.6240","2019-08-01 22:10:17.8690",3529,"Lenox Ave & W 130 St",40.8107922,-73.9430681,3509,"Lenox Ave & W 115 St",40.8011939,-73.9500739,29872,"Subscriber",1994,1
368,"2019-08-01 22:05:43.0710","2019-08-01 22:11:51.6360",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,17957,"Subscriber",1991,1
1413,"2019-08-01 22:05:45.4210","2019-08-01 22:29:19.2390",144,"Nassau St & Navy St",40.69839895,-73.98068914,397,"Fulton St & Clermont Ave",40.68415748,-73.96922273,39297,"Customer",1969,0
862,"2019-08-01 22:05:49.2470","2019-08-01 22:20:11.7870",297,"E 15 St & 3 Ave",40.734232,-73.986923,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,32801,"Subscriber",1990,1
3651,"2019-08-01 22:05:49.9080","2019-08-01 23:06:41.2480",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,15096,"Customer",1969,0
355,"2019-08-01 22:05:51.7520","2019-08-01 22:11:47.7110",3163,"Central Park West & W 68 St",40.7734066,-73.97782542,3162,"W 78 St & Broadway",40.78339981,-73.98093133,27363,"Subscriber",1960,1
104,"2019-08-01 22:05:53.6510","2019-08-01 22:07:38.3590",3599,"Franklin Ave & Empire Blvd",40.66314,-73.9605695,3661,"Montgomery St & Franklin Ave",40.666439306870814,-73.9605563879013,28288,"Subscriber",1989,1
340,"2019-08-01 22:05:54.0370","2019-08-01 22:11:34.7230",3463,"E 16 St & Irving Pl",40.735367055605394,-73.98797392845154,445,"E 10 St & Avenue A",40.72740794,-73.98142006,20182,"Subscriber",1999,1
1321,"2019-08-01 22:05:54.5230","2019-08-01 22:27:56.0360",319,"Fulton St & Broadway",40.711066,-74.009447,387,"Centre St & Chambers St",40.71273266,-74.0046073,20260,"Customer",1969,0
70,"2019-08-01 22:05:55.8130","2019-08-01 22:07:06.7570",297,"E 15 St & 3 Ave",40.734232,-73.986923,3463,"E 16 St & Irving Pl",40.735367055605394,-73.98797392845154,17998,"Subscriber",1982,1
156,"2019-08-01 22:05:57.1990","2019-08-01 22:08:34.0100",116,"W 17 St & 8 Ave",40.74177603,-74.00149746,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,30303,"Subscriber",1980,1
1241,"2019-08-01 22:05:57.6660","2019-08-01 22:26:38.9500",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,499,"Broadway & W 60 St",40.76915505,-73.98191841,14706,"Customer",1989,2
780,"2019-08-01 22:05:57.6850","2019-08-01 22:18:58.6810",350,"Clinton St & Grand St",40.71559509,-73.9870295,297,"E 15 St & 3 Ave",40.734232,-73.986923,17012,"Subscriber",1971,1
781,"2019-08-01 22:06:02.6440","2019-08-01 22:19:03.9480",3690,"Park Pl & Church St",40.71334184275907,-74.00935515761375,350,"Clinton St & Grand St",40.71559509,-73.9870295,18821,"Subscriber",1984,1
331,"2019-08-01 22:06:03.3000","2019-08-01 22:11:34.3470",3708,"W 13 St & 5 Ave",40.735445,-73.99431,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,25006,"Subscriber",1974,2
628,"2019-08-01 22:06:05.8760","2019-08-01 22:16:34.4900",3553,"Frederick Douglass Blvd & W 112 St",40.801694,-73.957145,3494,"E 115 St & Lexington Ave",40.797911,-73.9423,19476,"Subscriber",1977,2
244,"2019-08-01 22:06:08.5990","2019-08-01 22:10:12.8280",3414,"Bergen St & Flatbush Ave",40.680944723477296,-73.97567331790923,3364,"Carroll St & 5 Ave",40.6751622,-73.9814832,28208,"Subscriber",1986,1
790,"2019-08-01 22:06:10.7690","2019-08-01 22:19:20.9570",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,474,"5 Ave & E 29 St",40.7451677,-73.98683077,33892,"Subscriber",1995,1
787,"2019-08-01 22:06:13.9450","2019-08-01 22:19:21.6560",279,"Peck Slip & Front St",40.707873,-74.00167,3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,32679,"Subscriber",1989,1
2029,"2019-08-01 22:06:14.5620","2019-08-01 22:40:04.5490",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,486,"Broadway & W 29 St",40.7462009,-73.98855723,38413,"Customer",1993,1
1005,"2019-08-01 22:06:16.1920","2019-08-01 22:23:01.8460",446,"W 24 St & 7 Ave",40.74487634,-73.99529885,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,31582,"Subscriber",1970,2
569,"2019-08-01 22:06:17.0800","2019-08-01 22:15:46.6330",238,"Bank St & Washington St",40.7361967,-74.00859207,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,29194,"Subscriber",1988,1
1749,"2019-08-01 22:06:17.4660","2019-08-01 22:35:26.7080",144,"Nassau St & Navy St",40.69839895,-73.98068914,3060,"Willoughby Ave & Tompkins Ave",40.69425403,-73.94626915,38886,"Subscriber",1992,1
115,"2019-08-01 22:06:17.6490","2019-08-01 22:08:12.8560",3085,"Roebling St & N 4 St",40.71469,-73.95739,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,26924,"Subscriber",1988,2
1098,"2019-08-01 22:06:19.1620","2019-08-01 22:24:37.2440",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,16192,"Subscriber",1950,1
1841,"2019-08-01 22:06:19.8780","2019-08-01 22:37:01.1580",259,"South St & Whitehall St",40.70122128,-74.01234218,534,"Water - Whitehall Plaza",40.70255065,-74.0127234,39698,"Subscriber",1968,1
